Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,95.95999908447266,96.04000091552734,92.83999633789062,93.26000213623047,91.1200942993164,1558500
2022-01-04,92.0,92.69000244140625,89.7699966430664,90.01000213623047,87.94467163085938,2462900
2022-01-05,90.1500015258789,92.66000366210938,89.12999725341797,91.41999816894531,89.32231903076172,1921400
2022-01-06,91.83999633789062,92.55999755859375,91.0999984741211,91.55999755859375,89.45909881591797,1169300
2022-01-07,90.9000015258789,92.5,90.47000122070312,90.51000213623047,88.43319702148438,1026900
2022-01-10,90.54000091552734,90.66000366210938,88.33999633789062,89.94000244140625,87.87626647949219,1249100
2022-01-11,90.02999877929688,90.5999984741211,89.56999969482422,89.8499984741211,87.788330078125,1567500
2022-01-12,90.1500015258789,91.08000183105469,89.9800033569336,90.94000244140625,88.85333251953125,1140800
2022-01-13,91.04000091552734,91.95999908447266,90.62999725341797,91.0199966430664,88.93148040771484,1530000
2022-01-14,90.38999938964844,90.70999908447266,88.87000274658203,90.58999633789062,88.5113525390625,1471600
2022-01-18,89.66000366210938,90.29000091552734,88.22000122070312,89.55000305175781,87.49523162841797,1694500
2022-01-19,89.9000015258789,92.25,89.79000091552734,91.75,89.64474487304688,1486700
2022-01-20,91.69000244140625,92.44999694824219,90.30000305175781,90.54000091552734,88.46250915527344,1939000
2022-01-21,90.20999908447266,90.62000274658203,87.80999755859375,88.33000183105469,86.30322265625,5360200
2022-01-24,86.9000015258789,87.44999694824219,84.88999938964844,87.2300033569336,85.22846984863281,2417200
2022-01-25,86.02999877929688,87.08999633789062,83.86000061035156,86.4000015258789,84.41749572753906,2165900
2022-01-26,86.70999908447266,87.72000122070312,85.7300033569336,86.56999969482422,84.5835952758789,2554900
2022-01-27,90.8499984741211,94.9000015258789,90.20999908447266,93.98999786376953,91.83333587646484,3773900
2022-01-28,94.23999786376953,95.5999984741211,92.52999877929688,93.5,91.35457611083984,3098300
2022-01-31,93.9800033569336,97.43000030517578,93.55000305175781,97.0999984741211,94.87197875976562,2662500
2022-02-01,97.5,97.98999786376953,95.41999816894531,96.56999969482422,94.35414123535156,2559800
2022-02-02,96.48999786376953,96.55000305175781,94.12000274658203,94.45999908447266,92.29255676269531,1833100
